person,label
8808e6a9,0.07309179964065551
b5a09122,0.10275809197425842
bf46c410,0.04133242471814155
42cc8a1d,0.2687550723791122
0744ba92,0.05268642207980156
b9996281,0.2029810000181198
471fb833,0.03972972243726254
c449fd13,0.010711879047751427
b059104a,0.04033230076432228
ba61790b,0.009998123840987682
deb5fa7a,0.5007805080413819
71d5d6e4,0.05112622885704041
766c271c,0.05467034914493561
df127511,0.2241293697357178
f7e04556,0.028903124010562897
abe38822,0.041745624107122424
0e3c91a6,0.03858247978687286
efae8f71,0.08103764398097991
31c9f140,0.03508365121483803
aefc81ce,0.016500375321507454
1fea3435,0.010653465986251831
54d47ad8,0.022495791333913804
df80a783,0.09807315440177918
9bc43f7e,0.07003233077526093
3e066076,0.20564748525619506
67bdc946,0.22270150873661043
32234ad9,0.025636077788472177
77b15b7d,0.029796113348007202
2e515d51,0.016011333602666857
37a0837e,0.0072096167132258415
3dbfcd14,0.036696556293964386
5fdd715e,0.021615957525372508
1d762b15,0.031692642390728
9a0373f1,0.008622940969467164
9bf77a71,0.07545280493497848
32e355cf,0.0195563864082098
134cc999,0.17193409066200258
3a44e639,0.2041096342802048
2c90f768,0.021994065675139427
fb23d1c3,0.03368057107925415
a5d3c172,0.11191975877285004
583bd9b9,0.15200978288650513
f5e0b71d,0.13849967455863954
360675d0,0.16837504351139068
cb61f387,0.042211446249485016
017fd805,0.0328103779822588
99e4baf5,0.05093277351260185
56b0c4d1,0.2797491554737091
b5ea45de,0.009122940969467162
e0848af4,0.07167438353300094
811b25fd,0.01801448393315077
33b6da32,0.006334433841705322
62f88039,0.016100375321507453
d010170b,0.04191926530003548
27c58569,0.01163002620190382
847b40a8,0.21098762290477752
aea593cd,0.09137113465070724
0d491a97,0.02034666559100151
a0cf85b8,0.007169008255004883
a7a651a9,0.0152911013931036
8ed9e6f4,0.09053392140865327
91274e51,0.031067496341466903
078baec6,0.01923715713918209
f3db7ee1,0.12107222735881806
5dc80ac6,0.006034433841705322
bb62445d,0.059775363385677335
cd883145,0.06857024847269058
35259134,0.028470236492156985
08a82be5,0.05365859820842743
5842c17d,0.49580186252593994
b261977e,0.032767803344130514
8aa5e0d6,0.18871282522678376
45228a20,0.032310365283489226
7f302cb0,0.2809223222732544
9df21469,0.024376966246962548
baf3e801,0.2220491276502609
66b1e1fc,0.016319075775146484
fdfa8de9,0.011683262972533703
cdd8bff0,0.0298961133480072
019ac712,0.006034433841705322
c96353d2,0.032691724634170534
33fd8777,0.006905817300826311
57fda37b,0.0061344338417053225
8d4871e5,0.021022115764021874
d8c206b4,0.17966168482303618
50ddf0e6,0.006034433841705322
4540ea89,0.01424700352102518
8e96b9f3,0.04161687808036804
0d4ff378,0.00951889157295227
15a387cc,0.006334433841705322
e5ca4cf8,0.009329848922789097
3b63c0e7,0.011201232847571373
1c895a10,0.013389172372221947
16240ed7,0.012527461251616478
5ccda85d,0.00951889157295227
9c4c7c4f,0.08659495992660522
469142a7,0.025980197584629057
ac1583f1,0.013774015355110168
55c12370,0.1872809940099716
7bc14702,0.026730164235830307
f8b0b255,0.03684707784950733
404a56c8,0.019621151599287987
845c97aa,0.01608841087818146
3250bb4c,0.040179466342926025
f008fa79,0.032883905589580535
814907c9,0.0069274213165044785
59c58e14,0.006974233484268189
e0cd7123,0.036220728021860125
592d9dcc,0.17435494215488434
c5d94b7e,0.0064344338417053224
e1bebdaa,0.0061344338417053225
16d8c2b9,0.006034433841705322
9e150660,0.009529848922789097
efa4a3a1,0.007127421316504478
78c0f1fb,0.020469183453917503
ba1bec4f,0.0069274213165044785
dba88b07,0.027726056903600693
e57fce7a,0.033929930871725085
59005136,0.0064344338417053224
b4fb0b1d,0.0061344338417053225
f3753b33,0.028415072545409203
966e44f8,0.02244121600687504
25b582b8,0.0069274213165044785
65f8d5cb,0.007409616713225841
b3c6d9c9,0.013079276818037033
e05a69dc,0.023133899009227753
686caccf,0.025965215304493906
7aaf6a5d,0.046826070743799214
935b71e8,0.0331845595240593
069b6014,0.0061344338417053225
d1234702,0.0677968633055687
031bee81,0.01131889157295227
a1366568,0.07126532195806504
d4d0574c,0.22983067898750306
a11ca9f4,0.048678009366989135
2a617e51,0.02380771701335907
69e0170f,0.026749282243847847
103fe4b6,0.006034433841705322
add5b338,0.047234687298536304
a1c4090f,0.04165963968038559
1a3bbb33,0.006034433841705322
a5387dcc,0.016370183624327184
04e15d15,0.014601162904500961
f5b98da1,0.006734433841705322
8e442787,0.017153554853796958
6fe3a568,0.017756701031327246
b8d43db3,0.05202625933885574
a9eeb58b,0.032046837094426156
b0d6ddf1,0.00961889157295227
1b384b8d,0.031182741078734397
08198e83,0.01375087080001831
cd08ab61,0.034754319813847544
192e84d1,0.14832541892528534
208e734b,0.11767594830989837
d23b1163,0.007127421316504478
81db8dd5,0.08289329036474227
0f9d51be,0.007827421316504478
dc007bc9,0.07151524150371552
e763d0f8,0.00944300352036953
fc307b33,0.062546945810318
3ee07c70,0.023722191938757898
7ccb064f,0.025925068044662478
a3fc70c1,0.019831957986950872
0163bf88,0.018865247854590417
bf3da248,0.009498805241286755
c832930f,0.010834433841705323
f3fadb05,0.016244355940818786
6d3bab2f,0.07996409118175507
8a0e24c0,0.02641386947631836
7ded5da1,0.006034433841705322
5eeecfe0,0.31771796984672546
0c26d732,0.013423998846113682
7c3d12b2,0.01601889157295227
80746f28,0.09627207407951355
23f11762,0.016728277921676638
5d4b9dc0,0.006034433841705322
5a01d36f,0.08706988263130189
b58f6306,0.007027421316504479
fb48152b,0.010511879047751426
8039aded,0.006034433841705322
57a4f1f7,0.0061344338417053225
a7ffa917,0.14581010100841524
4902ccf4,0.024355600675940513
f79ea750,0.28043114004135133
73d5de02,0.00961889157295227
e573d6b3,0.33557334084510804
48b39f36,0.0061344338417053225
3bf1d319,0.00844300352036953
577e62c4,0.006034433841705322
e0191a9e,0.014107295060157775
35126bd3,0.14220974600315095
49dd019b,0.006034433841705322
412b3889,0.06259325964450836
c92bee7b,0.029615072545409203
8d34d460,0.046343487125635144
2c6b5b48,0.006034433841705322
a8ece5ba,0.1240860952615738
9851c1a7,0.028415072545409203
8d81917c,0.077835475564003
b10a91bd,0.007127421316504478
10c4a037,0.02936387859284878
50fd68d1,0.05277209903597832
64ac1f09,0.004254295112937689
96331f0c,0.20110808560848237
fd66d9ab,0.15230510294437408
a92dc13e,0.00951889157295227
685aebd9,0.006034433841705322
fb81265f,0.028956866067647934
b46f1c70,0.011734473776817321
ce07e87b,0.03644296867251396
3e999bef,0.06116838824748993
bb4c2005,0.006034433841705322
a4cffde0,0.029249931105971336
a8d01d7f,0.04558936305642128
e4b838ce,0.01662178245037794
c0aa2595,0.02860950799882412
53c81963,0.03972488406300545
0337d5ce,0.059644175893068314
beb282da,0.010404714640974998
00b1b9d0,0.19737389256954194
43a614ab,0.02942920308113098
8c54e2ee,0.0488346872985363
531a6385,0.09823496541976928
9479169f,0.00981889157295227
4c0dc2e5,0.13197560715675355
a3c4e6a2,0.026973413825035097
bd438105,0.03390336545705795
314b0741,0.10288784626722336
967a21bf,0.006534433841705323
b4a353f6,0.009378052744269371
5437de8d,0.1399033324241638
45758c2f,0.00951889157295227
09b0e60b,0.009429848922789096
5b14308c,0.01486251047551632
469b03d4,0.01971386831700802
246dc465,0.01485087080001831
3150f57c,0.056251020371913915
c356ef03,0.006034433841705322
47e72d13,0.020017383116483687
32cc7208,0.15625155148506165
7f9a94c2,0.020612952399253846
1d3f4f3f,0.17796699137687683
45c6dfdc,0.04012607074379921
ab9fd1f7,0.03845438721477985
8dba431b,0.01117336741834879
9427514d,0.13087105454206466
0ecfca50,0.07141136111021042
2f7e4496,0.00951889157295227
a242c4dd,0.009529848922789097
391143bd,0.15996727964878082
8b6e89e3,0.029321224534511567
9b831e33,0.021237734207510947
c1a1d786,0.01551889157295227
55a627f6,0.01700203612744808
31e062cf,0.1816668172597885
08e040a4,0.009329848922789097
629a6941,0.01765355485379696
075e85f8,0.014323062615096568
8c18dca5,0.0061344338417053225
84fca32c,0.07683572784662247
1676e1fd,0.0064344338417053224
818a6f90,0.09511046962738037
32c56bbf,0.010029848922789096
3813e029,0.07313668394088745
01af6573,0.11887671809196472
15ed28c8,0.12000577833652497
fc07daee,0.0276150725454092
075c5198,0.015087827114760876
ce366032,0.006634433841705322
3bfc0ef7,0.08534834674596786
91f1565d,0.014085690578818321
61fbc204,0.009718891572952271
0f4eb377,0.03360654417872429
3ae452f4,0.22260577113628388
a4c38031,0.01460480166375637
399448e2,0.08925339788198472
bfd1e5fa,0.06069962582588196
8d248524,0.00961889157295227
85984185,0.04552626443505287
51f8f102,0.00924300352036953
30a389b9,0.03908159248828888
406a111f,0.008114561488479376
35b4c78a,0.018818188470602036
9a36f893,0.020903533506393433
a86b2b18,0.030576244905591014
3587680c,0.04910943829417229
ef0ea2f8,0.006034433841705322
c701a73b,0.03599500861167908
30cac88d,0.03421463904678822
1a684dec,0.12425546865463256
12511bec,0.016159302906692027
67a3e8b5,0.007527421316504478
ed1bd47a,0.02000937780737877
be049694,0.056286390906572344
feae3a24,0.03150320088863373
509fac54,0.02285951226055622
de905924,0.029835178956389426
8c75a7ef,0.24682088243961334
56370234,0.007027421316504479
05832043,0.013606086215376855
196fa4e4,0.010690275497734547
7a7db25b,0.027236926317214964
ec4fc555,0.007327421316504479
29d83daa,0.00991889157295227
3306d3e5,0.22548611071109773
d14ea638,0.06453247204422952
8663bd91,0.14296332619190216
86f7cd53,0.025430614814162256
037a2f9e,0.021067837271094323
10895fab,0.0305898934841156
b8c46d39,0.10349904717206955
b40a0096,0.0061344338417053225
b7558340,0.09394023267030716
f17b0c3c,0.0069274213165044785
05fdf4d4,0.02247452178299427
3b48d02d,0.007127421316504478
6d8d66c6,0.03977946634292603
3ec6a070,0.0061344338417053225
b42855a1,0.013400156730413436
d8f7ceaa,0.006034433841705322
5a83b6ad,0.041254362285137174
3afd399e,0.17578217837810517
0e085e1a,0.006034433841705322
3316dadb,0.0061344338417053225
a24702e2,0.036485332334041595
9979d6ae,0.00961889157295227
f10c5fb7,0.007834433841705322
f967c243,0.025461423978209496
a094dfe5,0.014662236484885216
17a566be,0.013479276818037032
dd4f07d0,0.02299574171602726
8ec1d18e,0.03210007756054401
dd1f0cdf,0.014107295060157775
b3521515,0.006034433841705322
6c9d1efc,0.19166191473007202
131ef60f,0.0061344338417053225
5044652b,0.19942214965820312
9fa8316f,0.22274774267673492
205b70a2,0.17897676885128022
4e43f263,0.010126862253248691
d6071127,0.015223773793876171
3d5be8c9,0.0069274213165044785
049c35a9,0.09263996376991272
a9685833,0.025361423978209497
47f72ace,0.030667321598529817
eac7ec17,0.024830614814162256
4beeb20e,0.012306086215376854
7e62a26b,0.006034433841705322
84903b1f,0.021752207294106485
04287e35,0.07672618571519851
b86fc19c,0.11581580752134323
a4f98f90,0.006034433841705322
7ef0c48a,0.01595087080001831
60acc084,0.013350870800018311
829c3aa6,0.006034433841705322
c5957a4d,0.008985065269470214
4a0f13fe,0.07423913486003876
9ef1f3c9,0.006034433841705322
b40a493e,0.04679273379445076
ab279c6c,0.006234433841705322
fe73556d,0.01223841953277588
006fc943,0.3165477641105652
b7202758,0.011783262972533702
24a1ae90,0.01321889157295227
3c0702cb,0.20150920050144194
cb42a8a7,0.10381404721736907
dc0a1779,0.007309616713225842
d2942a41,0.020804644480347634
fafdf609,0.09298858865499496
5246d2b4,0.04483943264484405
0ba4e604,0.10119777692556381
848cc9bd,0.0649456026494503
5b2142e9,0.07179831244945525
e3e70391,0.006034433841705322
626d2cd6,0.12078987963199617
5c883c80,0.030221890008449555
a82ca219,0.03518057107925415
49923f05,0.03157397311031818
e9017eaa,0.009708833289146424
05fab3e2,0.13579995501041411
5dfbdae3,0.05926186323165894
aae029c6,0.1190292490363121
d57acb40,0.017700375321507453
07a7e6be,0.11330332579612731
3792f9c1,0.09750224690437317
3ee9bc2e,0.20962408499717713
b3c52846,0.008422940969467163
d30f4a69,0.05806866664290428
cec7a4bd,0.01143002620190382
ed3b772d,0.015748705638945103
cf994a08,0.20244206058979033
5cb6c049,0.03344165571928025
32e101e3,0.007169008255004883
012d8fd8,0.11035860950946808
aaab7b80,0.22977428932189942
77dbfe60,0.2916985677242279
c1010c6d,0.05826333336830139
cbe3be2e,0.13986193668842317
7ee93c8d,0.033098541885614396
5b9427d3,0.028221595704555513
044df6bc,0.37152782979011534
ddeb5530,0.028692951467633246
15ca67ea,0.008169008255004884
96a88e59,0.3817594512939453
fa54a67d,0.03287062982022762
78048771,0.03468057107925415
c133d192,0.03274290772676468
793b14f2,0.04179290785193443
ca0c7464,0.08920313626527787
1be11956,0.017157662419974802
7d113130,0.02424123699963093
5849e449,0.2672589696884155
3dc3e4f8,0.3770814028263092
258f217d,0.01251591852158308
d6b3a67c,0.08063400404453278
5bcf6cd8,0.014108905996382237
26fafe2c,0.03893153167366981
8dfd6a41,0.03368279948234558
1285927f,0.013955718164145946
15344c67,0.014508905996382236
6dd1d9d8,0.06516509506702423
8a310321,0.007169008255004883
ee49989a,0.09697316963672638
8d38e9a5,0.006034433841705322
2773710e,0.03494165571928024
d5c05878,0.035355037933588025
8597195b,0.06534715240597724
83269101,0.05421766910552978
db599143,0.050774275946617126
08991bf9,0.1548606131076813
e9aec07a,0.07172649966478348
b3d668e9,0.14636701967716217
23c2b2cd,0.10609978580474853
df882002,0.012018356050550938
e8c754f7,0.03298057107925415
618388ac,0.008522940969467162
0e738801,0.015148705638945104
12226507,0.05099425840973854
755082cf,0.21221827759742737
8d038f6a,0.0395707281589508
05e816e1,0.036515584737062456
0bf0f4b8,0.035431327140331266
018c1154,0.03043591299057007
38b66a87,0.006034433841705322
8e9dc4f9,0.00856199572980404
6dadb140,0.014308905996382237
e43ac1a0,0.03678057107925415
c1933643,0.020295791333913803
a62de774,0.008622940969467164
e34d9541,0.037738351678848266
c5b412fe,0.009529848922789097
78bfa6a9,0.026799337998032573
bb7b8411,0.04661854257583618
0dad8ce0,0.008769008255004884
8f971140,0.041397498306632044
c50ca152,0.025955513647198676
b3828db5,0.10356151722669601
fcb47e2b,0.006034433841705322
ecd15314,0.017000375321507454
395e35e1,0.10067007424831391
1978e8a5,0.029057842469215396
6b1f5017,0.240617706823349
0a3a754c,0.03702345085740089
ada50143,0.05203321137428284
9a5f8232,0.08479766013622284
77f27026,0.03208758174180985
571ef0f4,0.059803302693367005
8b6d30b2,0.13544577095508575
03d5db8f,0.0073690082550048825
1f17de40,0.5138872386455536
34cf7464,0.13781027941703797
5f2ba6a1,0.006034433841705322
38b844cb,0.006034433841705322
7fc948cd,0.01953039759993553
6d3fa121,0.042495300847291945
0fb0e13c,0.13567477777004242
a5ab3141,0.025194780081510545
abc6b126,0.006034433841705322
7b0d8976,0.0278618364661932
346aebaa,0.006034433841705322
0c4aa321,0.006034433841705322
9ce8abb3,0.09155932921171188
b0b5d382,0.04305300086736679
89b86cc2,0.0180788553327322
174bbe75,0.006034433841705322
1003b1b3,0.024971694615483285
eba8faaf,0.05291281136274338
d5f4ea27,0.16352376487255096
b4092bfc,0.006034433841705322
fb6999b1,0.07459349970817566
f554639d,0.12187497355937958
ee9ec4aa,0.13026444180011748
4ee0e1fc,0.13482263284921647
6013e2cd,0.006034433841705322
b03c1a1c,0.00991889157295227
0556c3b8,0.018991776326298712
765e0fb6,0.0293961133480072
6446fb96,0.11678008470535278
ed60a3ea,0.03093591299057007
c505ef17,0.21243451886177062
1e1952e7,0.025383243355154992
38fed89b,0.2983490453720093
ffa28549,0.033280571079254154
a547ec1c,0.11323430157899857
25c33cf4,0.04449730234742165
1b19ab63,0.19513649096488953
822546bc,0.07312135913372039
8dcb5433,0.013755718164145947
b679280b,0.1673302390575409
a40f45e9,0.15816140856742858
ceccdb50,0.03223591299057007
34e64e88,0.11102749173641205
6863bbc8,0.013507398700714112
880b13ad,0.2469768836736679
b21bcc6a,0.056414063376188275
619ef022,0.03368542328774929
0c1105ed,0.04219516233801842
13cd8455,0.030235912990570067
ce5b0018,0.0164465928837657
f0635a47,0.03224292365312576
18271e21,0.047835270828008654
7a5b7659,0.055605306255817416
9caa0ab8,0.044503266197443006
c72a6cd3,0.06690707739591599
5de03756,0.09991289443969727
55a58926,0.18166530516147614
689a9a99,0.2680895180225372
5b790037,0.13949096343517303
a1ab5834,0.010740430264174938
64da4cbf,0.006034433841705322
f24c5fc9,0.03378057107925415
37819f90,0.006034433841705322
6aa5f8e1,0.03150729598402977
d3fa175a,0.012118356050550937
1cb9f6b8,0.022566214549541472
6c85c171,0.034558964735269544
c275534c,0.03490634959191084
0ee4c3de,0.05210572888851166
b4ec7ca6,0.05210611091852188
486eb592,0.05143387755155564
6a51c12d,0.29841096744537354
15135e58,0.3886325083732605
4495e172,0.04627210040688515
4db16849,0.031067496341466903
c1d6434d,0.054445387977361676
062d7384,0.0620883801817894
00b5303d,0.03193591299057007
7ea51d21,0.10773638342618942
8e2a329e,0.12683582623004913
cd603c5c,0.1612973217487335
8685093e,0.01133002620190382
f1e64960,0.021752844834327698
120d18a9,0.032217399504780767
5f7c168c,0.01075346598625183
34b53d0c,0.04255862704515457
054c06b7,0.10866960682868958
752f5ff1,0.008038178086280823
b3433c4a,0.006334433841705322
a838a3ac,0.21593664152622222
b4d02484,0.16954748919010162
e4aba04d,0.05032661457061768
96ad02f8,0.056955205512046816
c9d6ace1,0.03687664055228233
f900cc70,0.10417892317771912
93bb9b2f,0.00951889157295227
4e59e7fa,0.09865806593894959
19d3a268,0.01632008956372738
8f506b39,0.007269008255004883
9941e2c9,0.03268758174180984
1399f441,0.012423013676702977
a807cd06,0.04273858804106712
978e076b,0.022139309829473496
36fc008b,0.057423792481422424
8e825724,0.0353031639456749
39199dfc,0.011253465986251831
87ea0eed,0.01744017496407032
42c05b22,0.016192418950796126
4d2b09f5,0.013655400085449219
cb17811c,0.20170176994800568
487e6bbe,0.06279289930462838
27e51f8d,0.096223379778862
bd3d1c48,0.09089635897874832
903e0a50,0.021316676324605942
a931d4ff,0.013300386175513268
4cd5a8aa,0.013600386175513268
7ba05207,0.11691785612106323
f5fb228f,0.00951889157295227
f1a33ec7,0.04509934513568878
edef901b,0.13606566705703735
9069d261,0.30250058064460755
241af2b1,0.05381588506102562
a782115e,0.00951889157295227
d079f591,0.0211028864890337
ae5b937c,0.12859967455863952
b568bbc7,0.010133379654586315
2df6bc0c,0.021891924986243247
cfd0afbb,0.006034433841705322
7f026072,0.016700375321507453
21858191,0.013253465986251831
2a510054,0.00951889157295227
a457ac65,0.539798738861084
520dccde,0.012662135152518749
4004f556,0.0163074723392725
da91811e,0.006034433841705322
16004086,0.09447571034431458
d0364374,0.13690612502098085
4a279402,0.012407398700714112
95481666,0.010908833289146424
a0e4869e,0.01689336465895176
a358e3eb,0.14586196713447572
3cc122e4,0.016532218593358995
af4b831b,0.016900375321507455
6a98d696,0.06809611148834228
1d827d55,0.010653465986251831
ad2e7b83,0.16535799350738525
08d3db92,0.05287608102560043
77cc1a7e,0.15496427915096284
473772bb,0.04037598522901535
71057439,0.014971694153547287
553d7f42,0.041585104739665986
e0907151,0.18395290834903716
eb53671f,0.014633647184073926
e36f346b,0.2588488257169724
e5e35a5f,0.12103308950662613
e3a9a645,0.007269008255004883
112a5fef,0.03897598522901535
6d7943dc,0.01153002620190382
2f6241b3,0.11044237196445465
9dd22d6f,0.36768671379089357
e2dc0d84,0.006034433841705322
fbb4737b,0.016871760177612306
ef53bdc4,0.020221867856383323
b1ea6b52,0.009808833289146423
72488c19,0.019198185008764267
f20584dd,0.13186059598922728
08c15659,0.006034433841705322
52407601,0.053004408794641494
112846e0,0.054017195677757264
0311c318,0.01173002620190382
