person,label
db1a3c00,0.19404477
9b4f540a,0.1939305
7ac0c607,0.2960608
af95a93c,0.1939305
a8ca0988,0.2061468
e8a1b038,0.19015574
bb31d716,0.1939305
b86b400e,0.1939305
852abc08,0.25458276
ad4b1e5f,0.19212943
2ff5b818,0.19015574
bf15584a,0.2928233
4a3c0db7,0.1939305
5f7f0c55,0.29506326
9df0e397,0.19374692
03302054,0.19604388
000e4d9e,0.19783399
ad5943a9,0.24625832
f431031a,0.19015574
ee8dd67c,0.19212943
656072a3,0.19894171
846372d4,0.3710028
d1fd6caa,0.20667017
8a0a63af,0.19248766
670639bc,0.21537095
ae5b92db,0.19248766
41ccd2c6,0.19783399
bdd23ab2,0.30068713
270b42e3,0.19248766
ef8b96c3,0.2028256
bb8116c9,0.19248766
594a53d3,0.19248766
108caf2c,0.21075723
18a185e1,0.19015574
ff9fc164,0.21501747
8a590d23,0.20016599
166a19f7,0.19248766
ee20c405,0.19248766
814db0b5,0.19248766
b0f9b8a1,0.1939305
73ffc5f4,0.19015574
0aa2b925,0.21075723
f4bae3c6,0.19015574
92c81866,0.19248766
6f0826b2,0.19248766
d1a14d14,0.19212943
1e13d639,0.19212943
3956b1e1,0.19696802
f2c6d57c,0.19015574
29f80519,0.19015574
04b13fd2,0.19212943
ce36e512,0.19051397
8a4ba4e2,0.19783399
1443cf62,0.19696802
5125c494,0.19212943
604d8035,0.23509228
80866567,0.1939305
9bb623c2,0.19783399
a53a1a30,0.19661787
103e0f7d,0.21113846
cd3a841d,0.20049882
fb6b16a8,0.1887129
89f62393,0.20034689
2c85b2fa,0.22752577
75950669,0.1939305
d84ae194,0.41850114
77bad6f5,0.19212943
2b213b2c,0.38509908
8808e6a9,0.36427975
b5a09122,0.19015574
bf46c410,0.19248766
42cc8a1d,0.20574602
0744ba92,0.22053966
b9996281,0.1939305
471fb833,0.1939305
c449fd13,0.19051397
b059104a,0.1939305
ba61790b,0.19212943
deb5fa7a,0.31460124
71d5d6e4,0.19500059
766c271c,0.20302877
df127511,0.1939305
f7e04556,0.1939305
abe38822,0.24625832
0e3c91a6,0.22862846
efae8f71,0.23185226
31c9f140,0.1939305
aefc81ce,0.19212943
1fea3435,0.19212943
54d47ad8,0.19894171
df80a783,0.20256054
9bc43f7e,0.3534099
3e066076,0.19015574
67bdc946,0.356729
32234ad9,0.19675574
77b15b7d,0.19894171
2e515d51,0.19015574
37a0837e,0.19516695
3dbfcd14,0.19890675
5fdd715e,0.225501
1d762b15,0.1939305
9a0373f1,0.1939305
9bf77a71,0.1939305
32e355cf,0.19051397
134cc999,0.2925371
3a44e639,0.24090561
2c90f768,0.21947679
fb23d1c3,0.19661787
a5d3c172,0.21325055
583bd9b9,0.19212943
f5e0b71d,0.19068658
360675d0,0.20247251
cb61f387,0.1939305
017fd805,0.20247251
99e4baf5,0.19783399
56b0c4d1,0.20577595
b5ea45de,0.19015574
e0848af4,0.22676024
811b25fd,0.19212943
33b6da32,0.19015574
62f88039,0.1939305
d010170b,0.2929051
27c58569,0.19894171
847b40a8,0.19248766
aea593cd,0.253011
0d491a97,0.19894171
a0cf85b8,0.19015574
a7a651a9,0.19195682
8ed9e6f4,0.25754297
91274e51,0.19801757
078baec6,0.20882455
f3db7ee1,0.19248766
5dc80ac6,0.19015574
bb62445d,0.4176185
cd883145,0.2064262
35259134,0.20450899
08a82be5,0.19145119
5842c17d,0.19661787
b261977e,0.1939305
8aa5e0d6,0.37888122
45228a20,0.27187622
7f302cb0,0.19015574
9df21469,0.19500059
baf3e801,0.27773383
66b1e1fc,0.19248766
fdfa8de9,0.19248766
cdd8bff0,0.21997091
019ac712,0.19015574
c96353d2,0.20162907
33fd8777,0.22028404
57fda37b,0.19248766
8d4871e5,0.19625983
d8c206b4,0.22101122
50ddf0e6,0.20450899
4540ea89,0.1887129
8e96b9f3,0.20034689
0d4ff378,0.19068658
15a387cc,0.19248766
e5ca4cf8,0.19248766
3b63c0e7,0.19248766
1c895a10,0.19500059
16240ed7,0.225501
5ccda85d,0.19068658
9c4c7c4f,0.23908383
469142a7,0.19248766
ac1583f1,0.19825494
55c12370,0.30368248
7bc14702,0.19051397
f8b0b255,0.19625983
404a56c8,0.19122583
845c97aa,0.19500059
3250bb4c,0.1958603
f008fa79,0.25928065
814907c9,0.19068658
59c58e14,0.19248766
e0cd7123,0.1983732
592d9dcc,0.21314514
c5d94b7e,0.19068658
e1bebdaa,0.19248766
16d8c2b9,0.1887129
9e150660,0.1887129
efa4a3a1,0.18584055
78c0f1fb,0.19374692
ba1bec4f,0.1887129
dba88b07,0.19477364
e57fce7a,0.19873855
59005136,0.19248766
b4fb0b1d,0.1887129
f3753b33,0.19500059
966e44f8,0.2063564
25b582b8,0.19248766
65f8d5cb,0.19248766
b3c6d9c9,0.19374692
e05a69dc,0.22618291
686caccf,0.24372938
7aaf6a5d,0.23123336
935b71e8,0.2601633
069b6014,0.1887129
d1234702,0.26751804
031bee81,0.20882455
a1366568,0.20533851
d4d0574c,0.3166952
a11ca9f4,0.21259555
2a617e51,0.1887129
69e0170f,0.2727422
103fe4b6,0.19068658
add5b338,0.2462877
a1c4090f,0.20533851
1a3bbb33,0.19500059
a5387dcc,0.19248766
04e15d15,0.34190482
f5b98da1,0.20256054
8e442787,0.35817486
6fe3a568,0.22184116
b8d43db3,0.2028256
a9eeb58b,0.25224277
b0d6ddf1,0.19051397
1b384b8d,0.2081101
08198e83,0.19248766
cd08ab61,0.20034689
192e84d1,0.21663019
208e734b,0.3760678
d23b1163,0.19248766
81db8dd5,0.22172567
0f9d51be,0.19248766
dc007bc9,0.2480047
e763d0f8,0.19727772
fc307b33,0.22172567
3ee07c70,0.19783399
7ccb064f,0.36087358
a3fc70c1,0.19248766
0163bf88,0.19248766
bf3da248,0.1930269
c832930f,0.19068658
f3fadb05,0.19248766
6d3bab2f,0.1958603
8a0e24c0,0.20624071
7ded5da1,0.19248766
5eeecfe0,0.23667565
0c26d732,0.19374692
7c3d12b2,0.1887129
80746f28,0.22170442
23f11762,0.19248766
5d4b9dc0,0.19051397
5a01d36f,0.2755754
b58f6306,0.19248766
fb48152b,0.20498145
8039aded,0.1887129
57a4f1f7,0.1887129
a7ffa917,0.25168824
4902ccf4,0.20034689
f79ea750,0.24090561
73d5de02,0.19601846
e573d6b3,0.2874366
48b39f36,0.19068658
3bf1d319,0.19248766
577e62c4,0.19248766
e0191a9e,0.19601846
35126bd3,0.20336482
49dd019b,0.19068658
412b3889,0.23640302
c92bee7b,0.19783399
8d34d460,0.19965538
2c6b5b48,0.19051397
a8ece5ba,0.2247518
9851c1a7,0.19908765
8d81917c,0.25520486
b10a91bd,0.19248766
10c4a037,0.2665403
50fd68d1,0.38434547
64ac1f09,0.22228551
96331f0c,0.21008378
fd66d9ab,0.19374692
a92dc13e,0.19248766
685aebd9,0.1887129
fb81265f,0.19657472
b46f1c70,0.20136479
ce07e87b,0.24065101
3e999bef,0.21692738
bb4c2005,0.19248766
a4cffde0,0.19374692
a8d01d7f,0.2028256
e4b838ce,0.3144075
c0aa2595,0.31368637
53c81963,0.21908382
0337d5ce,0.3060474
beb282da,0.19248766
00b1b9d0,0.19783399
43a614ab,0.19248766
8c54e2ee,0.2372646
531a6385,0.19248766
9479169f,0.19248766
4c0dc2e5,0.32890505
a3c4e6a2,0.19374692
bd438105,0.19661787
314b0741,0.23721027
967a21bf,0.1887129
b4a353f6,0.1887129
5437de8d,0.2076571
45758c2f,0.19068658
09b0e60b,0.19068658
5b14308c,0.19051397
469b03d4,0.20088044
246dc465,0.21237773
3150f57c,0.20533851
c356ef03,0.1887129
47e72d13,0.19783399
32cc7208,0.19902974
7f9a94c2,0.21113846
1d3f4f3f,0.19248766
45c6dfdc,0.28598604
ab9fd1f7,0.20533851
8dba431b,0.19460103
9427514d,0.19907936
0ecfca50,0.24090561
2f7e4496,0.19068658
a242c4dd,0.1887129
391143bd,0.2952779
8b6e89e3,0.23623967
9b831e33,0.19051397
c1a1d786,0.1887129
55a627f6,0.19248766
31e062cf,0.19783399
08e040a4,0.19068658
629a6941,0.22660384
075e85f8,0.19248766
8c18dca5,0.1887129
84fca32c,0.19248766
1676e1fd,0.19068658
818a6f90,0.26305905
32c56bbf,0.19248766
3813e029,0.26745158
01af6573,0.2089825
15ed28c8,0.29682717
fc07daee,0.19783399
075c5198,0.22217438
ce366032,0.1887129
3bfc0ef7,0.19801757
91f1565d,0.19248766
61fbc204,0.19068658
0f4eb377,0.25407898
3ae452f4,0.18997216
a4c38031,0.19661787
399448e2,0.20533851
bfd1e5fa,0.3502505
8d248524,0.19248766
85984185,0.2257697
51f8f102,0.21537095
30a389b9,0.1958603
406a111f,0.19051397
35b4c78a,0.21908382
9a36f893,0.1958603
a86b2b18,0.19248766
3587680c,0.22630459
ef0ea2f8,0.19051397
c701a73b,0.19625983
30cac88d,0.24090561
1a684dec,0.31065598
12511bec,0.2704857
67a3e8b5,0.19248766
ed1bd47a,0.19248766
be049694,0.22328019
feae3a24,0.20291388
509fac54,0.19248766
de905924,0.24123725
8c75a7ef,0.19051397
56370234,0.19068658
05832043,0.18050864
196fa4e4,0.19248766
7a7db25b,0.2580871
ec4fc555,0.21537095
29d83daa,0.19248766
3306d3e5,0.19661787
d14ea638,0.23356369
8663bd91,0.19248766
86f7cd53,0.20034689
037a2f9e,0.19547665
10895fab,0.19374692
b8c46d39,0.19248766
b40a0096,0.19248766
b7558340,0.29691502
f17b0c3c,0.19248766
05fdf4d4,0.19404477
3b48d02d,0.19248766
6d8d66c6,0.2509095
3ec6a070,0.19051397
b42855a1,0.19068658
d8f7ceaa,0.19248766
5a83b6ad,0.2191431
3afd399e,0.2453138
0e085e1a,0.19068658
3316dadb,0.19248766
a24702e2,0.22276524
9979d6ae,0.19500059
f10c5fb7,0.19248766
f967c243,0.19530404
a094dfe5,0.19051397
17a566be,0.27583468
dd4f07d0,0.19374692
8ec1d18e,0.2679364
dd1f0cdf,0.19248766
b3521515,0.19068658
6c9d1efc,0.29311454
131ef60f,0.19248766
5044652b,0.25453275
9fa8316f,0.4184876
205b70a2,0.23344076
4e43f263,0.19051397
d6071127,0.19051397
3d5be8c9,0.1887129
049c35a9,0.24090561
a9685833,0.19248766
47f72ace,0.21663019
eac7ec17,0.19783399
4beeb20e,0.19421738
7e62a26b,0.1887129
84903b1f,0.19248766
04287e35,0.28299075
b86fc19c,0.29872802
a4f98f90,0.19122583
7ef0c48a,0.1887129
60acc084,0.19421738
829c3aa6,0.1887129
c5957a4d,0.19464418
4a0f13fe,0.19051397
9ef1f3c9,0.19248766
b40a493e,0.39588934
ab279c6c,0.19068658
fe73556d,0.19374692
006fc943,0.25192106
b7202758,0.19248766
24a1ae90,0.19890675
3c0702cb,0.3207655
cb42a8a7,0.19122583
dc0a1779,0.21537095
d2942a41,0.1887129
fafdf609,0.3425442
5246d2b4,0.19374692
0ba4e604,0.27801216
848cc9bd,0.2909541
5b2142e9,0.19661787
e3e70391,0.19284311
626d2cd6,0.29207483
5c883c80,0.19500059
a82ca219,0.20145464
49923f05,0.19783399
e9017eaa,0.19122583
05fab3e2,0.20513365
5dfbdae3,0.1958603
aae029c6,0.20315996
d57acb40,0.19661787
07a7e6be,0.19661787
3792f9c1,0.19464418
3ee9bc2e,0.1948168
b3c52846,0.19661787
d30f4a69,0.23585516
cec7a4bd,0.19464418
ed3b772d,0.1948168
cf994a08,0.23488799
5cb6c049,0.19284311
32e101e3,0.1948168
012d8fd8,0.22433075
aaab7b80,0.2247518
77dbfe60,0.30099314
c1010c6d,0.22927314
cbe3be2e,0.19661787
7ee93c8d,0.1948168
5b9427d3,0.1939305
044df6bc,0.19477364
ddeb5530,0.19657472
15ca67ea,0.19661787
96a88e59,0.35089767
fa54a67d,0.19464418
78048771,0.20162907
c133d192,0.19248766
793b14f2,0.20085192
ca0c7464,0.20574602
1be11956,0.19460103
7d113130,0.1930269
5849e449,0.19661787
3dc3e4f8,0.231096
258f217d,0.19732973
d6b3a67c,0.25260568
5bcf6cd8,0.1948168
26fafe2c,0.19715711
8dfd6a41,0.20515987
1285927f,0.19284311
15344c67,0.19661787
6dd1d9d8,0.19801757
8a310321,0.1948168
ee49989a,0.20420459
8d38e9a5,0.19284311
2773710e,0.19661787
d5c05878,0.20162907
8597195b,0.19661787
83269101,0.19801757
db599143,0.20105508
08991bf9,0.27027822
e9aec07a,0.2005305
b3d668e9,0.25394338
23c2b2cd,0.19464418
df882002,0.1948168
e8c754f7,0.19661787
618388ac,0.19661787
0e738801,0.19284311
12226507,0.19657472
755082cf,0.20162907
8d038f6a,0.19284311
05e816e1,0.19464418
0bf0f4b8,0.19661787
018c1154,0.22643074
38b66a87,0.19284311
8e9dc4f9,0.19068658
6dadb140,0.19661787
e43ac1a0,0.19284311
c1933643,0.19661787
a62de774,0.19661787
e34d9541,0.19908765
c5b412fe,0.1948168
78bfa6a9,0.19710568
bb7b8411,0.19500059
0dad8ce0,0.1887129
8f971140,0.1991308
c50ca152,0.19908765
b3828db5,0.19464418
fcb47e2b,0.19284311
ecd15314,0.20162907
395e35e1,0.21075723
1978e8a5,0.21554801
6b1f5017,0.2293148
0a3a754c,0.25279275
ada50143,0.19661787
9a5f8232,0.2082589
77f27026,0.1991308
571ef0f4,0.19727772
8b6d30b2,0.1991308
03d5db8f,0.19284311
1f17de40,0.21329206
34cf7464,0.19284311
5f2ba6a1,0.19284311
38b844cb,0.19284311
7fc948cd,0.19051397
6d3fa121,0.19661787
0fb0e13c,0.24055222
a5ab3141,0.23803931
abc6b126,0.19284311
7b0d8976,0.21908382
346aebaa,0.19284311
0c4aa321,0.19284311
9ce8abb3,0.21947679
b0b5d382,0.19785431
89b86cc2,0.19248766
174bbe75,0.19284311
1003b1b3,0.19248766
eba8faaf,0.36527637
d5f4ea27,0.19657472
b4092bfc,0.19284311
fb6999b1,0.24069616
f554639d,0.1948168
ee9ec4aa,0.22298491
4ee0e1fc,0.23123336
6013e2cd,0.19284311
b03c1a1c,0.19051397
0556c3b8,0.19248766
765e0fb6,0.19661787
6446fb96,0.26402837
ed60a3ea,0.1948168
c505ef17,0.19661787
1e1952e7,0.1948168
38fed89b,0.2028256
ffa28549,0.19661787
a547ec1c,0.19661787
25c33cf4,0.19661787
1b19ab63,0.37069002
822546bc,0.19894171
8dcb5433,0.1948168
b679280b,0.19675574
a40f45e9,0.19604388
ceccdb50,0.2243309
34e64e88,0.22676024
6863bbc8,0.19284311
880b13ad,0.35064274
b21bcc6a,0.2886026
619ef022,0.2191431
0c1105ed,0.20162907
13cd8455,0.19661787
ce5b0018,0.1948168
f0635a47,0.19661787
18271e21,0.2948068
7a5b7659,0.22889894
9caa0ab8,0.19783399
c72a6cd3,0.20738384
5de03756,0.29269466
55a58926,0.21170196
689a9a99,0.21327013
5b790037,0.20237264
a1ab5834,0.19284311
64da4cbf,0.19284311
f24c5fc9,0.23484665
37819f90,0.1948168
6aa5f8e1,0.19661787
d3fa175a,0.19284311
1cb9f6b8,0.199828
6c85c171,0.19464418
c275534c,0.19661787
0ee4c3de,0.19661787
b4ec7ca6,0.19657472
486eb592,0.2028256
6a51c12d,0.296515
15135e58,0.22950378
4495e172,0.19661787
4db16849,0.1939305
c1d6434d,0.20817116
062d7384,0.28476578
00b5303d,0.19661787
7ea51d21,0.19284311
8e2a329e,0.32807642
cd603c5c,0.20882455
8685093e,0.1948168
f1e64960,0.19284311
120d18a9,0.24090561
5f7c168c,0.19661787
34b53d0c,0.20515987
054c06b7,0.19248766
752f5ff1,0.19661787
b3433c4a,0.1930269
a838a3ac,0.20318618
b4d02484,0.2177887
e4aba04d,0.19661787
96ad02f8,0.19661787
c9d6ace1,0.20318618
f900cc70,0.19801757
93bb9b2f,0.1948168
4e59e7fa,0.19464418
19d3a268,0.21537095
8f506b39,0.19284311
9941e2c9,0.19661787
1399f441,0.19661787
a807cd06,0.2005305
978e076b,0.19657472
36fc008b,0.2028256
8e825724,0.19727772
39199dfc,0.19965538
87ea0eed,0.19464418
42c05b22,0.22881752
4d2b09f5,0.19248766
cb17811c,0.19801757
487e6bbe,0.19464418
27e51f8d,0.2095311
bd3d1c48,0.3066582
903e0a50,0.20162907
a931d4ff,0.19732973
4cd5a8aa,0.20162907
7ba05207,0.2886877
f5fb228f,0.19284311
f1a33ec7,0.19715711
edef901b,0.20162907
9069d261,0.31460124
241af2b1,0.19661787
a782115e,0.199828
d079f591,0.19284311
ae5b937c,0.20234093
b568bbc7,0.19530404
2df6bc0c,0.19284311
cfd0afbb,0.19284311
7f026072,0.19661787
21858191,0.20162907
2a510054,0.19284311
a457ac65,0.20302877
520dccde,0.199828
4004f556,0.22718987
da91811e,0.19284311
16004086,0.2063564
d0364374,0.20817116
4a279402,0.20162907
95481666,0.19500059
a0e4869e,0.19661787
a358e3eb,0.21574888
3cc122e4,0.19464418
af4b831b,0.19464418
6a98d696,0.20533851
1d827d55,0.1948168
ad2e7b83,0.38637727
08d3db92,0.1991308
77cc1a7e,0.21170196
473772bb,0.19661787
71057439,0.19051397
553d7f42,0.20488757
e0907151,0.34075668
eb53671f,0.19284311
e36f346b,0.32951525
e5e35a5f,0.33803785
e3a9a645,0.1948168
112a5fef,0.19661787
6d7943dc,0.19661787
2f6241b3,0.1991308
9dd22d6f,0.22927314
e2dc0d84,0.19284311
fbb4737b,0.19661787
ef53bdc4,0.19500059
b1ea6b52,0.1887129
72488c19,0.1887129
f20584dd,0.20162907
08c15659,0.19284311
52407601,0.28578752
112846e0,0.22145993
0311c318,0.26077807
1bce2503,0.19661787
816e67ff,0.19661787
028d0864,0.21170196
63a1da43,0.20515987
d10e8bec,0.30399415
ff69d6dc,0.19284311
73afb1be,0.1948168
beee3212,0.19284311
03d269f6,0.24702165
9d0288b5,0.19464418
888a11a2,0.19873855
c6b1d8a8,0.19661787
f8b16dcd,0.19284311
ffdafc72,0.1948168
22c0d301,0.20162907
d609dd0e,0.27869552
14e8a4e4,0.19500059
b715948d,0.21826696
f7916afa,0.19902974
8607146c,0.20034689
6b9151d0,0.19374692
5e847022,0.19637606
c4c87674,0.19248766
a07310fe,0.19500059
2133046c,0.25392252
78681bab,0.2509095
6e7e46bc,0.2028256
5b870a9f,0.1887129
4334f96c,0.19177324
927e9014,0.19248766
4891fd90,0.2028256
663d79b2,0.19248766
64d63685,0.19051397
8a5b0208,0.1887129
32421b39,0.1887129
ffa0d7a0,0.19248766
79e88fc8,0.19122583
fab73f46,0.21554801
ae6bbc7e,0.19601846
104090c6,0.19248766
db08f1ae,0.21721229
c6c8f3cb,0.19902974
ea4818db,0.23803931
ffbb282f,0.1887129
3aaa644b,0.1887129
b833c702,0.36189198
bf0c8fb2,0.19625983
fcd9d93a,0.24090561
2bc0d981,0.19051397
2c3744f5,0.1887129
1e9c7469,0.19248766
e58e5adb,0.1887129
1d44c9de,0.19051397
d4680fa9,0.19248766
3d7a52cb,0.21826696
3008db1e,0.19248766
6a818ca2,0.22575808
444a96dc,0.22478262
c02c5e56,0.19248766
65c97ace,0.19248766
56af763a,0.19068658
aabaaac3,0.23190454
27112590,0.1887129
908d41eb,0.20533851
38b6eddc,0.19248766
99de1ea7,0.2028256
03b999c7,0.26247418
a75e57a0,0.19248766
d093d389,0.19248766
7cd272bd,0.19601846
b2e276ca,0.19657472
869d0f8b,0.19248766
d17f3e33,0.19248766
890f378f,0.19248766
55103a4f,0.23151696
01c9f8d2,0.19248766
e730c9d5,0.23908383
623132a0,0.19248766
76616990,0.2829345
49d11b2b,0.19248766
297c0103,0.25634703
09e890f1,0.19248766
da1cc049,0.19051397
c96eadfa,0.19051397
36e767ba,0.23370218
1baaee4c,0.19902974
a264cfb3,0.19601846
801ae277,0.20882455
d99c81e8,0.19051397
70d6783b,0.19248766
c1336536,0.21908382
d382559e,0.18761128
1f73db98,0.19248766
549a5e1b,0.27916202
27be2210,0.2541744
6ef7edcd,0.28533772
68bb6e54,0.19051397
07b96270,0.19404477
842eecae,0.19319952
11e1bf8b,0.19657472
771ddcc2,0.18230975
916cc097,0.19122583
6330527b,0.26471615
bd94ef51,0.19601846
39896b5b,0.19248766
0ee2cb99,0.36487773
2816eb08,0.21873954
72687f01,0.22618291
da99028a,0.19500059
48cb1cb1,0.2061468
72c0cd6b,0.20088044
5dcbe595,0.19500059
1f919431,0.19783399
03bb6dc9,0.19068658
c92c3328,0.19783399
b9ed743c,0.19248766
205d77d7,0.19801757
1a6498ed,0.19248766
3f6c9fe0,0.19248766
3fc8b3fe,0.1887129
29b9f07e,0.19902974
e7282b34,0.19248766
100ff712,0.19657472
25b77cf2,0.21660268
203881b1,0.19248766
66fa6241,0.1887129
eb40c8c1,0.24090561
e93b04e2,0.19068658
390d180a,0.20088044
8cdc7297,0.1887129
1c349735,0.18230975
1a694e3c,0.21595305
eecc7719,0.19374692
fce658e9,0.19051397
6c26ff10,0.19068658
82853c43,0.1991308
2b510455,0.19783399
0f18f196,0.24080124
343b1fad,0.19068658
c2b0b7cc,0.27132788
dcbecf6f,0.20136479
a012c92d,0.19068658
edb9c7ad,0.20034689
c07c7a0f,0.20088044
c4c6021b,0.19051397
2753d362,0.23123336
e46cd1a9,0.1887129
4378ff7f,0.20713133
8eea78b1,0.19374692
86083dd4,0.24055222
5613ba35,0.2076034
3a6c87c4,0.1930269
3a84de00,0.21595305
3365cd6c,0.19051397
169956b0,0.22223496
25950776,0.25397298
1ab95a66,0.19248766
9a886433,0.19248766
6e81ed75,0.19248766
6af63e25,0.24506244
bee01672,0.19657472
f345a49c,0.18237492
c21fe110,0.29266754
989674b9,0.21537095
ef3c3285,0.24875653
b86febfb,0.19248766
6e46da0e,0.2028256
0c8db2e0,0.20034689
38e7b3f1,0.19248766
44032147,0.23462483
a6f50b47,0.21327531
b11c3935,0.2694476
a5d6408b,0.306427
b998d158,0.22676024
49954375,0.19248766
753207dc,0.19248766
69758997,0.18230975
16d284c9,0.19068658
1230801a,0.28675312
18594cce,0.30888122
e39e5931,0.19051397
98f817d6,0.19248766
7c43e04a,0.19500059
f50f6ce6,0.19068658
8a641afc,0.2028256
445c5b9f,0.19051397
acdf8cdd,0.19726461
2d242be6,0.19908765
9dcf5b1b,0.20034689
b4388c45,0.19477364
12cfdb4c,0.29787642
9a152ea9,0.19248766
79c13509,0.19248766
d8caae0e,0.19051397
ae8f2b02,0.19908765
2f21f7fe,0.21537095
c13dcf49,0.19248766
5130e4fb,0.1887129
a9f08ac1,0.19248766
652f2bd2,0.21826696
a72cb8c1,0.19657472
87dc89e1,0.2028256
acebe45d,0.19248766
11310cbb,0.19068658
02c73278,0.19068658
11767781,0.54876035
aca39d99,0.19248766
4378cf86,0.21231508
9aaf56d0,0.21595305
38b62c5e,0.3425886
d5f053cc,0.19279996
197ef627,0.19711396
33d15fa0,0.19319952
f44fe21c,0.19601846
9f009336,0.27603468
3bad6b96,0.23179588
c6164406,0.20620787
468e0e36,0.27682963
2f80708f,0.39702207
6d16f923,0.19177324
1a59ae16,0.303987
